Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
5252933568,5376,11368,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
5252978461,2944,11543,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::unrolled_elementwise_kernel<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)"
5253019074,3711,11380,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
5253051266,3392,11390,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5253067614,743818,11564,1,1,1,96,1,1,96,0.005,0.082,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,14,"ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm *, unsigned long, ncclWork *)"
5253094179,6656,11404,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
5253120227,3360,11414,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5253148964,3360,11424,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5253198212,3168,11437,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
5253301030,3296,11450,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5253348807,3296,11463,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5253418504,4608,11479,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5253468649,3552,11494,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
5253539146,4448,11509,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
5253588331,6272,11523,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
5253650380,3392,11532,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5253709773,3360,11544,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::unrolled_elementwise_kernel<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)"
5253798574,13953,11565,1,1,1,96,1,1,96,0.005,0.082,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,14,"ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm *, unsigned long, ncclWork *)"
5253813352,2720,11600,None,None,None,None,None,None,None,None,None,0.000,1.471,Device,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoD]
5253817928,2624,11605,None,None,None,None,None,None,None,None,None,0.000,30.488,Device,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoD]
5253822632,2848,11611,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5253827336,2720,11617,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5253838472,3456,11642,None,None,None,None,None,None,None,None,None,0.003,740.739,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
5253880936,2016,11655,None,None,None,None,None,None,None,None,None,0.000,63.492,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
5253949265,3392,11601,None,None,None,None,None,None,None,None,None,0.000,1.179,Device,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy DtoD]
5253972433,3264,11606,None,None,None,None,None,None,None,None,None,0.000,24.510,Device,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy DtoD]
5254055467,3488,11666,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5254085675,5152,11674,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
5254102611,3488,11612,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5254124884,3296,11618,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5254164524,3264,11686,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
5254195885,2944,11696,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5254229389,5344,11710,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
5254254157,2784,11720,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5254281102,2752,11730,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5254330766,2496,11743,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
5254377912,2112,11643,None,None,None,None,None,None,None,None,None,0.003,1212.119,Pinned,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy HtoD]
5254416088,1920,11656,None,None,None,None,None,None,None,None,None,0.000,66.667,Pinned,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy HtoD]
5254430128,2688,11756,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5254478032,2688,11769,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5254545745,3456,11785,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5254589115,4608,11667,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5254595761,2976,11800,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
5254619484,5376,11675,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
5254665714,4416,11815,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
5254699069,3712,11687,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
5254713747,4992,11829,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
5254729149,3424,11697,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5254763518,6656,11711,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
5254776692,2784,11838,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5254787294,3392,11721,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5254814494,3393,11731,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5254836341,2976,11850,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::unrolled_elementwise_kernel<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)"
5254864224,3168,11744,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
5254925461,561320,11871,1,1,1,96,1,1,96,0.005,0.082,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,14,"ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm *, unsigned long, ncclWork *)"
5254970049,3296,11757,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5255019074,3264,11770,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5255090019,4544,11786,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5255141028,3584,11801,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
5255211941,4448,11816,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
5255261606,6208,11830,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
5255324551,3360,11839,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5255383784,3424,11851,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::unrolled_elementwise_kernel<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)"
5255473769,14112,11872,1,1,1,96,1,1,96,0.005,0.082,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,14,"ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm *, unsigned long, ncclWork *)"
5255488957,2944,11907,None,None,None,None,None,None,None,None,None,0.000,1.359,Device,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoD]
5255494237,2848,11912,None,None,None,None,None,None,None,None,None,0.000,28.090,Device,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoD]
5255498941,2848,11918,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5255504125,2720,11924,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5255510653,3488,11949,None,None,None,None,None,None,None,None,None,0.003,733.944,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
5255555902,2015,11962,None,None,None,None,None,None,None,None,None,0.000,63.523,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
5255617931,3361,11908,None,None,None,None,None,None,None,None,None,0.000,1.190,Device,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy DtoD]
5255641612,3264,11913,None,None,None,None,None,None,None,None,None,0.000,24.510,Device,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy DtoD]
5255735136,3488,11973,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5255765120,5088,11981,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
5255774286,3488,11919,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5255794958,3296,11925,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5255844897,3264,11993,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
5255875586,3040,12003,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5255909186,5344,12017,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
5255933314,2784,12027,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5255960643,2784,12037,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5256009955,2528,12050,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
5256044882,2145,11950,None,None,None,None,None,None,None,None,None,0.003,1193.472,Pinned,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy HtoD]
5256083283,1888,11963,None,None,None,None,None,None,None,None,None,0.000,67.797,Pinned,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy HtoD]
5256113477,2688,12063,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5256161125,2656,12076,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5256231014,3520,12092,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5256258934,4608,11974,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
